codigo_ibge,nome,latitude,longitude,capital,codigo_uf,ddd
2705101,Matriz de Camaragibe,-9.104498362707275,-35.58159832229328,False,27,82
5105606,Matupá,-10.01397577770165,-54.3568747200491,False,51,66
2509396,Maturéia,-7.2843005039658255,-37.35879739768198,False,25,83
3141207,Matutina,-19.193623326349027,-45.99553786149783,False,31,34
3529401,Mauá,-23.666162873081657,-46.446395139344276,False,35,11
4115754,Mauá da Serra,-23.911072018495915,-51.180256389689355,False,41,43
1302900,Maués,-4.984780956500765,-58.06092284737756,False,13,92
5213004,Maurilândia,-18.03622301430483,-50.36388073348491,False,52,64
1712801,Maurilândia do Tocantins,-6.023178207309587,-47.589943896704895,False,17,63
2308104,Mauriti,-7.397703275157232,-38.71738808054167,False,23,88
2407500,Maxaranguape,-5.451583163049285,-35.354494414143,False,24,84
4312203,Maximiliano de Almeida,-27.603965236544568,-51.81576497956875,False,43,54
1600402,Mazagão,-0.06683662193581964,-51.9511933398907,False,16,96
3141306,Medeiros,-19.989151505920336,-46.33972580314586,False,31,37
2921104,Medeiros Neto,-17.361297569645796,-40.285633217174954,False,29,73
4115804,Medianeira,-25.263170969136297,-54.09192078803057,False,41,45
1504455,Medicilândia,-3.160213169821126,-53.19499823344499,False,15,93
3141405,Medina,-16.27052046287244,-41.51006633345701,False,31,33
4210803,Meleiro,-28.841751061568136,-49.60179372811258,False,42,48
1504505,Melgaço,-1.6075865521606538,-51.10388030007978,False,15,91
3302809,Mendes,-22.52152775671351,-43.739761957513224,False,33,24
3141504,Mendes Pimentel,-18.62931593892628,-41.35583433809742,False,31,33
3529500,Mendonça,-21.193999470109194,-49.57024586293655,False,35,17
4115853,Mercedes,-24.43340486436214,-54.18623577847099,False,41,45
3141603,Mercês,-21.188267842802166,-43.332842693234824,False,31,32
3529609,Meridiano,-20.398190874364616,-50.1866576448125,False,35,17
2308203,Meruoca,-3.5785932763964086,-40.450851538370905,False,23,88
3529658,Mesópolis,-19.95748479959311,-50.61539731240532,False,35,17
3302858,Mesquita,-22.79931348940402,-43.452315129151145,False,33,21
3141702,Mesquita,-19.247950627334504,-42.612132120055236,False,31,33
2705200,Messias,-9.343608033156157,-35.812351103648275,False,27,82
2407609,Messias Targino,-6.089912308734973,-37.4801856885284,False,24,84
2206209,Miguel Alves,-4.240515815589243,-42.77355663853854,False,22,86
2921203,Miguel Calmon,-11.420634408905688,-40.62421682161856,False,29,74
2206308,Miguel Leão,-5.700953483455968,-42.70131639557929,False,22,86
3302908,Miguel Pereira,-22.50649127482327,-43.4692409024443,False,33,24
3529708,Miguelópolis,-20.184698635979306,-48.105479531170126,False,35,16
2308302,Milagres,-7.272055615873105,-38.94294201758834,False,23,88
2921302,Milagres,-12.899945973489618,-39.797585945122854,False,29,75
2106672,Milagres do Maranhão,-3.496542224875822,-42.79490113376598,False,21,98
2308351,Milhã,-5.640820797492051,-39.17113663438012,False,23,88
2206357,Milton Brandão,-4.698773393256534,-41.48996715908006,False,22,86
5213053,Mimoso de Goiás,-15.017705363018056,-48.30814696741503,False,52,62
3203403,Mimoso do Sul,-21.088611528011324,-41.37677021525947,False,32,28
5213087,Minaçu,-13.49912961432259,-48.34852676080391,False,52,62
2705309,Minador do Negrão,-9.336913156955779,-36.86353785012453,False,27,82
4312252,Minas do Leão,-30.074723559841658,-52.07791461006364,False,43,51
3141801,Minas Novas,-17.361464825923814,-42.435988494793584,False,31,33
3141900,Minduri,-21.674923918736784,-44.613943091577056,False,31,35
5213103,Mineiros,-17.63100354090972,-52.76602908888521,False,52,64
3529807,Mineiros do Tietê,-22.463261685715143,-48.4332233873782,False,35,14
1101203,Ministro Andreazza,-11.160294285490531,-61.568969172200624,False,11,69
3530003,Mira Estrela,-19.95176172669501,-50.12430126924519,False,35,17
3142007,Mirabela,-16.259395726517923,-44.15769932385119,False,31,38
3529906,Miracatu,-24.195075204462913,-47.39469449331707,False,35,13
3303005,Miracema,-21.395583143196493,-42.15220000745167,False,33,22
1713205,Miracema do Tocantins,-9.75416054859191,-48.551467893461904,False,17,63
2106706,Mirador,-6.4539168067092545,-44.9510848855402,False,21,99
4115903,Mirador,-23.202385308930292,-52.74614307437005,False,41,44
3142106,Miradouro,-20.849527933454198,-42.39967107626981,False,31,32
4312302,Miraguaí,-27.490423007198537,-53.745573959781034,False,43,55
3142205,Miraí,-21.150074825336073,-42.617890419179766,False,31,32
2308377,Miraíma,-3.5605707263811,-39.90862395876063,False,23,88
5005608,Miranda,-20.121182279866517,-56.59624966163903,False,50,67
2106755,Miranda do Norte,-3.531420193832876,-44.52685154457986,False,21,98
2609303,Mirandiba,-8.157508347830861,-38.73606324296688,False,26,87
3530102,Mirandópolis,-21.081071239584485,-51.13052688652137,False,35,18
2921401,Mirangaba,-10.776984962895423,-40.71450879055508,False,29,74
1713304,Miranorte,-9.416342740924723,-48.68376225400361,False,17,63
2921450,Mirante,-14.167820724968117,-40.76408744153191,False,29,77
1101302,Mirante da Serra,-11.076837845167496,-62.847979348879235,False,11,69
3530201,Mirante do Paranapanema,-22.34924551166115,-51.9979677753934,False,35,18
4116000,Miraselva,-22.973112458399115,-51.4852166101237,False,41,43
3530300,Mirassol,-20.827678324201884,-49.50425762298471,False,35,17
5105622,Mirassol d'Oeste,-15.654156200854194,-58.054959408115685,False,51,65
3530409,Mirassolândia,-20.59500456343455,-49.48700555156826,False,35,17
3142254,Miravânia,-14.752964323285818,-44.42159956884719,False,31,38
4210852,Mirim Doce,-27.18559322840874,-50.175135882822126,False,42,47
2106805,Mirinzal,-2.058694879113058,-44.84327105614692,False,21,98
4116059,Missal,-25.09557156725792,-54.241280552907405,False,41,45
2308401,Missão Velha,-7.3064501619789,-39.15287813498707,False,23,88
1504604,Mocajuba,-2.5766879412882293,-49.466379523983655,False,15,91
3530508,Mococa,-21.44947823726085,-47.032967775757484,False,35,19
4210902,Modelo,-26.774777465797875,-53.05109629085047,False,42,49
3142304,Moeda,-20.33010777550315,-43.99211541741039,False,31,31
3142403,Moema,-19.841236279102322,-45.40720425735774,False,31,37
2509404,Mogeiro,-7.294807878633615,-35.49706564862294,False,25,83
3530607,Mogi das Cruzes,-23.56957818752815,-46.18607190097613,False,35,11
3530706,Mogi Guaçu,-22.23209436226424,-47.02896651307163,False,35,19
3530805,Mogi Mirim,-22.45134762406725,-46.98838334006633,False,35,19
5213400,Moiporá,-16.507898700899066,-50.77286051924205,False,52,64
2804102,Moita Bonita,-10.593547651490537,-37.3404032813371,False,28,79
1504703,Moju,-2.683911470615475,-49.074041904068906,False,15,91
1504752,Mojuí dos Campos,-3.070440004483099,-54.575153110473444,False,15,93
2308500,Mombaça,-5.78909945217247,-39.748160628460774,False,23,88
3530904,Mombuca,-22.942719792489502,-47.602005744862154,False,35,19
2106904,Monção,-3.4906511261519215,-45.32105238277514,False,21,98
3531001,Monções,-20.863136009215754,-50.07945800793474,False,35,17
4211009,Mondaí,-27.09929259001156,-53.44649708339233,False,42,49
3531100,Mongaguá,-24.07016371575314,-46.668070152698625,False,35,13
3142502,Monjolos,-18.38791726476793,-44.02312009450693,False,31,38
2206407,Monsenhor Gil,-5.610994974736916,-42.60966020665086,False,22,86
2206506,Monsenhor Hipólito,-6.918525047541792,-41.038026551087945,False,22,89
3142601,Monsenhor Paulo,-21.733141952504745,-45.4818999478575,False,31,35
2308609,Monsenhor Tabosa,-4.9146729517035,-40.044588545633744,False,23,88
2509503,Montadas,-7.090295588945547,-35.94345916475956,False,25,83
3142700,Montalvânia,-14.473190943549177,-44.50153476532856,False,31,38
3203502,Montanha,-18.138867329173028,-40.27515034347889,False,32,27
2407708,Montanhas,-6.504924302665894,-35.29092416081094,False,24,84
4312351,Montauri,-28.669826952687913,-52.05018858348276,False,43,54
1504802,Monte Alegre,-1.0743224125191584,-54.35306820855841,False,15,93
2407807,Monte Alegre,-6.098758586504365,-35.405064800981265,False,24,84
5213509,Monte Alegre de Goiás,-13.294587470518227,-46.923858715752985,False,52,62
3142809,Monte Alegre de Minas,-18.844534570001585,-48.88676747469951,False,31,34
2804201,Monte Alegre de Sergipe,-10.064484271966887,-37.61627215818429,False,28,79
2206605,Monte Alegre do Piauí,-9.604220399716688,-45.0304153941236,False,22,89
3531209,Monte Alegre do Sul,-22.704302186233267,-46.667659134321326,False,35,19
4312377,Monte Alegre dos Campos,-28.700229932218985,-50.80508568539777,False,43,54
3531308,Monte Alto,-21.259314842362144,-48.53300921900514,False,35,16
3531407,Monte Aprazível,-20.73747436805824,-49.76584083810653,False,35,17
3142908,Monte Azul,-15.206748255525834,-42.96873736073213,False,31,38
3531506,Monte Azul Paulista,-20.908887011752103,-48.68131635995084,False,35,17
3143005,Monte Belo,-21.314761042272167,-46.326382858317324,False,31,35
4312385,Monte Belo do Sul,-29.140366370509234,-51.651674867168516,False,43,54
4211058,Monte Carlo,-27.19373490944768,-50.92753484458613,False,42,49
3143104,Monte Carmelo,-18.709190227635155,-47.46095010537162,False,31,34
4211108,Monte Castelo,-26.660693784669228,-50.291540446012355,False,42,47
3531605,Monte Castelo,-21.254858595555724,-51.571367176075995,False,35,18
2407906,Monte das Gameleiras,-6.429877667705929,-35.80903220915887,False,24,84
1713601,Monte do Carmo,-10.747619659877543,-48.017213139516386,False,17,63
3143153,Monte Formoso,-16.877365102327147,-41.26628703959021,False,31,33
2509602,Monte Horebe,-7.206276036768988,-38.53767192714432,False,25,83
3531803,Monte Mor,-22.953195925275093,-47.307329064197056,False,35,19
1101401,Monte Negro,-10.210832526897047,-63.3723926119002,False,11,69
2921500,Monte Santo,-10.382987598887976,-39.454201896694656,False,29,75
3143203,Monte Santo de Minas,-21.188395817876533,-46.9466790889753,False,31,35
1713700,Monte Santo do Tocantins,-9.999481797634063,-49.06728282354538,False,17,63
3143401,Monte Sião,-22.42028272923735,-46.5193172805667,False,31,35
2509701,Monteiro,-7.907756892169666,-37.09171628523504,False,25,83
3531704,Monteiro Lobato,-22.93656490158133,-45.80428590633323,False,35,12
2705408,Monteirópolis,-9.60061172986526,-37.296126659356354,False,27,82
4312401,Montenegro,-29.71009307582067,-51.50296991755861,False,43,51
2107001,Montes Altos,-5.857910118993972,-47.04149252515999,False,21,99
3143302,Montes Claros,-16.62071806564439,-43.928816826923715,False,31,38
5213707,Montes Claros de Goiás,-15.914474632648474,-51.579918171613436,False,52,62
3143450,Montezuma,-15.191268185801135,-42.46949505936831,False,31,38
5213756,Montividiu,-17.317948021050032,-51.18987090046119,False,52,64
5213772,Montividiu do Norte,-13.145252036663777,-48.73156723318399,False,52,62
2308708,Morada Nova,-5.025432693887998,-38.43528285401229,False,23,88
3143500,Morada Nova de Minas,-18.578213511280428,-45.40251415305384,False,31,37
2308807,Moraújo,-3.4611055727330657,-40.67953456826503,False,23,88
2614303,Moreilândia,-7.618141047675281,-39.52255058589791,False,26,87
4116109,Moreira Sales,-24.02439022220325,-53.00568134863946,False,41,44
2609402,Moreno,-8.14404152036232,-35.14629532898485,False,26,81
4312427,Mormaço,-28.693759367394243,-52.66187723183845,False,43,54
2921609,Morpará,-11.750790156481955,-43.03981829769701,False,29,77
4116208,Morretes,-25.518349631815553,-48.85602206050133,False,41,41
5213806,Morrinhos,-17.774695266193632,-49.128674241499326,False,52,64
2308906,Morrinhos,-3.284056682029669,-40.08915667335814,False,23,88
4312443,Morrinhos do Sul,-29.337589631387925,-49.954199431696956,False,43,51
3531902,Morro Agudo,-20.688723869795012,-48.15332679800831,False,35,16
5213855,Morro Agudo de Goiás,-15.311261111898007,-50.011536761191735,False,52,62
2206654,Morro Cabeça no Tempo,-9.811074501511134,-43.92212169510602,False,22,89
4211207,Morro da Fumaça,-28.63769801442646,-49.24295151159933,False,42,48
3143609,Morro da Garça,-18.629993584246844,-44.633147455856985,False,31,38
2921708,Morro do Chapéu,-11.464874966916003,-41.16705973820183,False,29,74
2206670,Morro do Chapéu do Piauí,-3.705621261321101,-42.26348106018109,False,22,86
3143708,Morro do Pilar,-19.235103615565805,-43.40250180907973,False,31,31
4211256,Morro Grande,-28.722064898754173,-49.74048358286235,False,42,48
4312450,Morro Redondo,-31.63714884071418,-52.63774796742955,False,43,53
4312476,Morro Reuter,-29.521518503875562,-51.05195256725896,False,43,51
2107100,Morros,-2.9740567658779495,-43.776740583259425,False,21,98
2921807,Mortugaba,-14.97264123968873,-42.32029145766553,False,29,77
3532009,Morungaba,-22.893861195379724,-46.78254442470356,False,35,11
5213905,Mossâmedes,-16.162372671319346,-50.15835208804081,False,52,64
2408003,Mossoró,-5.175810187075167,-37.32552952630808,False,24,84
4312500,Mostardas,-30.85427811557569,-50.72905276113605,False,43,51
3532058,Motuca,-21.51380670672189,-48.170320757964944,False,35,16
5214002,Mozarlândia,-14.84291505910606,-50.58748666519172,False,52,62
1504901,Muaná,-1.3556752426335783,-49.309250252177506,False,15,91
1400308,Mucajaí,2.510970976581528,-61.996788650524735,False,14,95
2309003,Mucambo,-3.897805890665154,-40.75590389245223,False,23,88
2921906,Mucugê,-13.065044164700502,-41.47489319508999,False,29,75
4312609,Muçum,-29.140403436430155,-51.815582470374906,False,43,51
2922003,Mucuri,-18.05917521047298,-39.86701230992775,False,29,73
3203601,Mucurici,-18.014801646118595,-40.5125329510482,False,32,27
4312617,Muitos Capões,-28.384951065241307,-51.22964824061213,False,43,54
4312625,Muliterno,-28.32691958586247,-51.777001715364335,False,43,54
2509800,Mulungu,-6.999435103540131,-35.42087556775419,False,25,83
2309102,Mulungu,-4.319446352519887,-38.99319549989464,False,23,85
2922052,Mulungu do Morro,-11.977766163724038,-41.52393859543081,False,29,74
2922102,Mundo Novo,-11.952822526843645,-40.55936464772769,False,29,74
5005681,Mundo Novo,-23.94269857084899,-54.274180759850786,False,50,67
5214051,Mundo Novo,-13.797389306711612,-50.20348177647885,False,52,62
3143807,Munhoz,-22.631966347031838,-46.30428355128365,False,31,35
4116307,Munhoz de Melo,-23.13027126981076,-51.734879636136576,False,41,44
2922201,Muniz Ferreira,-13.002487246693994,-39.087692631640174,False,29,75
3203700,Muniz Freire,-20.426779227839365,-41.43497276074775,False,32,28
2922250,Muquém de São Francisco,-12.211797466148667,-43.49867862177448,False,29,77
3203809,Muqui,-20.93829925374609,-41.34392389511598,False,32,28
3143906,Muriaé,-21.09137195299766,-42.42145796774266,False,31,32
2804300,Muribeca,-10.384035553669124,-36.95902004627607,False,28,79
2705507,Murici,-9.290862775801498,-35.92395871482356,False,27,82
2206696,Murici dos Portelas,-3.356689992443686,-42.01239023073048,False,22,86
1713957,Muricilândia,-7.003342900236388,-48.78650624571426,False,17,63
2922300,Muritiba,-12.621752834695952,-39.08628772959595,False,29,75
3532108,Murutinga do Sul,-20.996762045297807,-51.30144183316814,False,35,18
2922409,Mutuípe,-13.311893923063867,-39.506629440930965,False,29,75
3144003,Mutum,-19.91923262295603,-41.44691428149715,False,31,33
5214101,Mutunópolis,-13.719023887677935,-49.30343084922701,False,52,62
3144102,Muzambinho,-21.355647219057683,-46.51651402798326,False,31,35
3144201,Nacip Raydan,-18.48062320924304,-42.18797509672842,False,31,33
3532157,Nantes,-22.59687202778187,-51.20088981389668,False,35,18
3144300,Nanuque,-17.779287861905647,-40.49694378453243,False,31,33
4312658,Não-Me-Toque,-28.45939894381661,-52.82492141279912,False,43,54
3144359,Naque,-19.181098454598093,-42.324449327896396,False,31,33
3532207,Narandiba,-22.563711323487688,-51.521678701260235,False,35,18
2408102,Natal,-5.803174648984474,-35.228841433486636,True,24,84
3144375,Natalândia,-16.54517472797548,-46.47475807063172,False,31,38
3144409,Natércia,-22.130092064877548,-45.51214146634007,False,31,35
1714203,Natividade,-11.798313508159916,-47.64882612483194,False,17,63
3303104,Natividade,-21.04164988906376,-41.93126325923639,False,33,22
3532306,Natividade da Serra,-23.415131233827154,-45.38144812531223,False,35,12
2509909,Natuba,-7.5601719947645885,-35.56293925163414,False,25,83
4211306,Navegantes,-26.828742867381877,-48.72739585649617,False,42,47
5005707,Naviraí,-23.022538052539222,-54.02566574521984,False,50,67
2922508,Nazaré,-12.953683487908064,-38.98086726512968,False,29,75
1714302,Nazaré,-6.330341730554728,-47.78145161795511,False,17,63
2609501,Nazaré da Mata,-7.737195648907748,-35.23316859346973,False,26,81
2206704,Nazaré do Piauí,-7.052256498388157,-42.74561072794707,False,22,89
3532405,Nazaré Paulista,-23.19142656118691,-46.366493181116894,False,35,11
3144508,Nazareno,-21.204200504863138,-44.61508827938062,False,31,35
2510006,Nazarezinho,-6.950975819270175,-38.32664445155164,False,25,83
2206720,Nazária,-5.445548753682798,-42.86784995831593,False,22,86
5214408,Nazário,-16.583336946237182,-49.84943240402322,False,52,64
2804409,Neópolis,-10.348303530385495,-36.660393246993515,False,28,79
3144607,Nepomuceno,-21.227558378002236,-45.26079083499776,False,31,35
5214507,Nerópolis,-16.42677013808732,-49.18478440255985,False,52,62
3532504,Neves Paulista,-20.87046747121732,-49.64650942862513,False,35,17
1303007,Nhamundá,-1.6805969189139414,-57.656194190667776,False,13,92
3532603,Nhandeara,-20.67309947437904,-50.046813058359064,False,35,17
4312674,Nicolau Vergueiro,-28.520783813734667,-52.44836634313107,False,43,54
2922607,Nilo Peçanha,-13.660143123901875,-39.17409246443129,False,29,73
3303203,Nilópolis,-22.82106727119272,-43.4289512452218,False,33,21
2107209,Nina Rodrigues,-3.4288292621086525,-43.81293690595288,False,21,98
3144656,Ninheira,-15.368109965175965,-41.65985706092035,False,31,38
5005806,Nioaque,-21.100819961331165,-55.9014834814376,False,50,67
3532702,Nipoã,-20.891605728561785,-49.778243894730345,False,35,17
5214606,Niquelândia,-14.499089221286722,-48.40141671167978,False,52,62
2408201,Nísia Floresta,-6.054919960729924,-35.1732231515813,False,24,84
3303302,Niterói,-22.914994982455536,-43.055341652809,False,33,21
5105903,Nobres,-14.37697063463409,-55.81247901301843,False,51,65
4312708,Nonoai,-27.36950157851374,-52.85725072637881,False,43,54
2922656,Nordestina,-10.873093593548155,-39.451410826686704,False,29,75
1400407,Normandia,3.8788914857204833,-60.0654256583815,False,14,95
5106000,Nortelândia,-14.347737217385664,-56.72249293839738,False,51,65
2804458,Nossa Senhora Aparecida,-10.358059177338191,-37.504918706876026,False,28,79
2804508,Nossa Senhora da Glória,-10.178291110263531,-37.529278279594145,False,28,79
2804607,Nossa Senhora das Dores,-10.46658902170262,-37.240386641904315,False,28,79
4116406,Nossa Senhora das Graças,-22.914078408963437,-51.79807014576497,False,41,44
2804706,Nossa Senhora de Lourdes,-10.076788936063132,-37.01448396533343,False,28,79
2206753,Nossa Senhora de Nazaré,-4.6435897451921715,-42.188900245200244,False,22,86
5106109,Nossa Senhora do Livramento,-15.848476526073583,-56.49115893982499,False,51,65
2804805,Nossa Senhora do Socorro,-10.863838026936994,-37.14555354962656,False,28,79
2206803,Nossa Senhora dos Remédios,-4.026157243892876,-42.6061479190347,False,22,86
3532801,Nova Aliança,-21.0626207545152,-49.51597569054507,False,35,17
4116505,Nova Aliança do Ivaí,-23.169600044917974,-52.61061107150868,False,41,44
4312757,Nova Alvorada,-28.708009069975375,-52.1714170245082,False,43,54
5006002,Nova Alvorada do Sul,-21.49116130337447,-54.21610901015701,False,50,67
5214705,Nova América,-15.045137690222193,-49.93429774051999,False,52,62
4116604,Nova América da Colina,-23.34539587786675,-50.70629257206802,False,41,43
5006200,Nova Andradina,-21.925690334140036,-53.42181433801699,False,50,67
4312807,Nova Araçá,-28.6512335075491,-51.74633041914544,False,43,54
4116703,Nova Aurora,-24.501753361548,-53.27610263309982,False,41,45
5214804,Nova Aurora,-18.100285135644924,-48.29650081090888,False,52,64
5106158,Nova Bandeirantes,-9.768441105090643,-58.076941273021575,False,51,66
4312906,Nova Bassano,-28.725999634373913,-51.75413283147099,False,43,54
3144672,Nova Belém,-18.48816987036563,-41.102036723718946,False,31,33
4312955,Nova Boa Vista,-27.996819019000633,-52.97951834378696,False,43,54
5106208,Nova Brasilândia,-14.784437663945065,-55.050838085755586,False,51,66
1100148,Nova Brasilândia D'Oeste,-11.643119014131877,-62.280237923943496,False,11,69
4313003,Nova Bréscia,-29.222071374531662,-52.03526445265989,False,43,51
3532827,Nova Campina,-24.19062212735448,-48.9729133502219,False,35,15
2922706,Nova Canaã,-14.857517958751842,-40.18032835446463,False,29,73
5106216,Nova Canaã do Norte,-10.700279072117777,-56.041727903870836,False,51,66
3532843,Nova Canaã Paulista,-20.372050999117334,-50.91055884584506,False,35,17
4313011,Nova Candelária,-27.595262368773543,-54.125454863748594,False,43,55
4116802,Nova Cantu,-24.659236691248072,-52.55851068008806,False,41,44
3532868,Nova Castilho,-20.77781977636481,-50.34575347718714,False,35,17
2107258,Nova Colinas,-7.144311469821106,-46.26452039748138,False,21,99
5214838,Nova Crixás,-14.133848839461766,-50.56170370358614,False,52,62
2408300,Nova Cruz,-6.4486310800944135,-35.428774616918275,False,24,84
3144706,Nova Era,-19.718803390133125,-43.01373608807814,False,31,31
4211405,Nova Erechim,-26.908168567474394,-52.90669278930323,False,42,49
4116901,Nova Esperança,-23.191420400912218,-52.25089349830645,False,41,44
1504950,Nova Esperança do Piriá,-2.392643703122237,-46.90004256219696,False,15,91
4116950,Nova Esperança do Sudoeste,-25.898433321448103,-53.25759702342976,False,41,46
4313037,Nova Esperança do Sul,-29.40344671754213,-54.82171317289789,False,43,55
3532900,Nova Europa,-21.77433575381404,-48.54967123941517,False,35,16
4117008,Nova Fátima,-23.41850517073762,-50.53846975416586,False,41,43
2922730,Nova Fátima,-11.62135816759007,-39.63561864698596,False,29,75
2510105,Nova Floresta,-6.4764283136296585,-36.206237964013695,False,25,83
3303401,Nova Friburgo,-22.319120468107396,-42.501034400872605,False,33,22
5214861,Nova Glória,-15.07772257990675,-49.50731664508752,False,52,62
3533007,Nova Granada,-20.476001611894173,-49.33110547497763,False,35,17
5108808,Nova Guarita,-10.293863147254852,-55.33817828067184,False,51,66
3533106,Nova Guataporanga,-21.322363559747497,-51.64544749343319,False,35,18
4313060,Nova Hartz,-29.58547047547239,-50.89910483243881,False,43,51
2922755,Nova Ibiá,-13.824994389053854,-39.58280927124277,False,29,73
3303500,Nova Iguaçu,-22.686760802041803,-43.501837503598395,False,33,21
5214879,Nova Iguaçu de Goiás,-14.312097439023553,-49.2883261701992,False,52,62
3533205,Nova Independência,-21.135299235307208,-51.50521335497736,False,35,18
2107308,Nova Iorque,-6.749951945809039,-44.04004838334896,False,21,99
1504976,Nova Ipixuna,-4.981070379962956,-49.23077058437995,False,15,94
4211454,Nova Itaberaba,-26.9611211103112,-52.833338861540376,False,42,49
2922805,Nova Itarana,-13.046494908320462,-40.03457928410865,False,29,73
5106182,Nova Lacerda,-14.299833486223797,-59.771457315716965,False,51,65
4117057,Nova Laranjeiras,-25.225929834251044,-52.57486876549349,False,41,42
3144805,Nova Lima,-20.074142533703213,-43.904025697292,False,31,31
4117107,Nova Londrina,-22.786885572543387,-52.95477125639322,False,41,44
3533304,Nova Luzitânia,-20.868657220619202,-50.24936115071986,False,35,17
1100338,Nova Mamoré,-10.382167455612457,-64.62909951864066,False,11,69
5108857,Nova Marilândia,-14.290429738204177,-57.25744374155238,False,51,65
5108907,Nova Maringá,-12.78386306323937,-57.220274250838976,False,51,66
3144904,Nova Módica,-18.45255971767759,-41.52240859631209,False,31,33
5108956,Nova Monte Verde,-9.97018572429336,-57.24565622271062,False,51,66
5106224,Nova Mutum,-13.629599069616111,-56.10605426363574,False,51,65
5106174,Nova Nazaré,-14.156237629918564,-51.88994973058891,False,51,66
3533403,Nova Odessa,-22.78411059903785,-47.28515757021841,False,35,19
4117206,Nova Olímpia,-23.42670294618797,-53.07216684692868,False,41,44
5106232,Nova Olímpia,-14.804433278366616,-57.421451290455074,False,51,65
1714880,Nova Olinda,-7.637885486839191,-48.36074525504657,False,17,63
2309201,Nova Olinda,-7.0931390165706745,-39.6650849965683,False,23,88
2510204,Nova Olinda,-7.473533931690542,-38.01845655565963,False,25,83
2107357,Nova Olinda do Maranhão,-2.8960415416776004,-45.95527653236328,False,21,98
1303106,Nova Olinda do Norte,-3.9895028206054644,-58.59976987424376,False,13,92
4313086,Nova Pádua,-29.00099190897181,-51.315893976056685,False,43,54
4313102,Nova Palma,-29.433322635236177,-53.41623938689042,False,43,55
2510303,Nova Palmeira,-6.676194694548508,-36.426421619345064,False,25,83
4313201,Nova Petrópolis,-29.372083068004667,-51.08511205609632,False,43,54
3145000,Nova Ponte,-19.26120291949342,-47.70687431438822,False,31,34
3145059,Nova Porteirinha,-15.73457455837146,-43.27504045876205,False,31,38
4313300,Nova Prata,-28.760725546213983,-51.60822776890677,False,43,54
4117255,Nova Prata do Iguaçu,-25.59080023215853,-53.378307625245704,False,41,46
4313334,Nova Ramada,-28.07618190440348,-53.7036743993599,False,43,55
2922854,Nova Redenção,-12.800115935706481,-41.09123505765331,False,29,75
3145109,Nova Resende,-21.09795535202151,-46.41564476428567,False,31,35
5214903,Nova Roma,-13.800461604216226,-47.01035146286708,False,52,62
4313359,Nova Roma do Sul,-28.988902553662474,-51.408630528992944,False,43,54
1715002,Nova Rosalândia,-10.550012314700943,-48.9733317734561,False,17,63
2309300,Nova Russas,-4.679855959027636,-40.528777840478604,False,23,88
4117214,Nova Santa Bárbara,-23.592258106230986,-50.74329344134217,False,41,43
5106190,Nova Santa Helena,-10.91891987985477,-54.90666915974189,False,51,66
4313375,Nova Santa Rita,-29.844324918708935,-51.288568781909575,False,43,51
2207959,Nova Santa Rita,-8.119479404550129,-42.02370355179238,False,22,89
4117222,Nova Santa Rosa,-24.440355089902457,-53.95853866951047,False,41,45
3145208,Nova Serrana,-19.85234265446425,-44.973954740982336,False,31,37
2922904,Nova Soure,-11.311950198342261,-38.55480951740238,False,29,75
4117271,Nova Tebas,-24.459934208321712,-51.944457743015974,False,41,42
1505007,Nova Timboteua,-1.1564429901567592,-47.39214768636301,False,15,91
4211504,Nova Trento,-27.313268122629363,-49.04136677987946,False,42,48
5106240,Nova Ubiratã,-12.792471782938303,-54.71641302112646,False,51,66
3136603,Nova União,-19.63533892375242,-43.57203977667966,False,31,31
1101435,Nova União,-10.88934454364773,-62.53235405996137,False,11,69
3203908,Nova Venécia,-18.69842653674452,-40.52243448808468,False,32,27
4211603,Nova Veneza,-28.68471789146253,-49.58491231929081,False,42,48
5215009,Nova Veneza,-16.358538756631813,-49.30649834306301,False,52,62
2923001,Nova Viçosa,-17.899666003571753,-39.71540225711853,False,29,73
5106257,Nova Xavantina,-14.596970743608617,-52.40682121608762,False,51,66
3533254,Novais,-20.988561591769006,-48.91798591566191,False,35,17
1715101,Novo Acordo,-10.15497632824291,-47.38300810762665,False,17,63
1303205,Novo Airão,-2.0482463179337214,-61.70342131723407,False,13,92
1715150,Novo Alegre,-12.914262166580283,-46.55962873120033,False,17,63
1303304,Novo Aripuanã,-6.824012892709288,-60.47715479763246,False,13,97
4313490,Novo Barreiro,-27.89952975775223,-53.11598619060253,False,43,55
5215207,Novo Brasil,-16.054738282758226,-50.64627092048591,False,52,62
4313391,Novo Cabrais,-29.7601449787444,-52.99549030082605,False,43,51
3145307,Novo Cruzeiro,-17.37076875663478,-41.95517036504663,False,31,33
5215231,Novo Gama,-16.12487534124062,-48.07454224589381,False,52,61
4313409,Novo Hamburgo,-29.73474944198306,-51.04903908884647,False,43,51
4211652,Novo Horizonte,-26.494979243462005,-52.7963614051032,False,42,49
3533502,Novo Horizonte,-21.469169120993943,-49.2837968974658,False,35,17
2923035,Novo Horizonte,-12.840872597327099,-42.12866431574281,False,29,77
5106273,Novo Horizonte do Norte,-11.38360154027405,-57.303518689481805,False,51,66
1100502,Novo Horizonte do Oeste,-11.681093918346502,-62.08320196908479,False,11,69
5006259,Novo Horizonte do Sul,-22.603032928190395,-53.781871655510166,False,50,67
